5.456285310652016,12.9424,12.9424
6.441191975141527,12.9424,12.9424
4.83044561352839,3.064167102032098,12.9424
2.32614091120716,1.6035812661399,0.1326483474962104
2.14797712009309,1.746576696387603,1.528287975216829
0.9849066644895099,0.9447860633176537,1.461963801468722
1.601980059131442,12.9424,1.040145719809284
4.545194364980533,12.9424,0.7509759856460546
1.477359996734264,1.41717909497648,2.192945702203083
5.708264820584115,12.9424,0.8173001593941812
5.877662309216488,2.719038241736475,12.9424
3.174921825680055,1.78998343730332,12.9424
7.363788608432448,0.4094679961208328,1.614606233876624
3.676141460406506,12.9424,12.9424
3.560287700491024,12.9424,12.9424
3.907848980237469,0.8294661151011671,12.9424
1.655523787848335,1.274183664728777,0.7973060744824689
12.9424,12.9424,12.9424
4.83044561352839,3.064167102032098,12.9424
4.743630146195737,12.9424,3.69683715062473
4.115051063934367,12.9424,12.9424
12.9424,12.9424,12.9424
3.079340055865707,0.2545283427264117,3.233091422012373
4.65228182241432,3.207162532279799,0.2652966949924208
3.676141460406506,12.9424,12.9424
